,Unnamed: 0,budget,popularity,encoded_rate,new spoken_languages,new cast,new production_companies,new production_countries,new crew,new genres,new keywords,revenue,runtime,vote_count
0,0,237000000,150.437577,2,2,2,3,2,60922.98779761905,4,7,2787965087,162.0,11800
1,1,300000000,139.082615,2,1,4,2,1,22749.990990931747,3,3,961000000,169.0,4500
2,2,245000000,107.376788,1,5,2,1,2,77064.31414199836,3,4,880674609,148.0,4466
3,3,250000000,112.31295,2,1,6,3,1,181727.85759518258,4,4,1084939099,165.0,9106
4,4,260000000,43.926995,1,1,2,1,1,52189.3114996115,3,5,284139100,132.0,2124
5,5,258000000,115.699814,1,2,8,2,1,79465.92885593939,3,5,890871626,139.0,3576
6,6,260000000,48.681969,2,1,1,1,1,80015.04710144928,2,7,591794936,100.0,3330
7,7,280000000,134.27922900000002,2,1,10,2,1,88533.37465034964,3,6,1405403694,141.0,6767
8,8,250000000,98.885637,2,1,2,2,2,20157.23492063492,3,2,933959197,153.0,5293
9,9,250000000,155.790452,1,1,6,5,1,89281.52490287491,3,3,873260194,151.0,7004
10,10,270000000,57.925623,1,3,2,4,1,25845.8341991342,4,4,391081192,154.0,1400
11,11,200000000,107.928811,1,5,2,1,2,15236.353463787675,4,2,586090727,106.0,2965
12,12,200000000,145.84737900000005,2,4,4,2,4,21508.836482041945,3,5,1065659812,151.0,5246
13,13,255000000,49.046956,1,1,5,2,1,27259.56425981972,3,4,89289910,149.0,2311
14,14,225000000,99.398009,1,1,7,3,2,52307.044805194804,4,3,662845518,143.0,6359
15,15,225000000,53.978602,1,1,1,3,4,35150.26164391164,3,3,419651413,150.0,1630
16,16,220000000,144.448633,2,1,8,2,1,119573.18877233878,3,6,1519557910,143.0,11776
17,17,380000000,135.413856,1,2,3,3,1,18052.999646293152,3,5,1045713802,136.0,4948
18,18,225000000,52.035179,1,1,4,2,1,10015.144017094017,3,2,624026776,106.0,4160
19,19,250000000,120.965743,2,1,1,3,2,60132.284461152885,3,2,956019788,144.0,4760
20,20,215000000,89.866276,1,1,2,1,1,33058.19874847375,3,3,752215857,136.0,6586
21,21,200000000,37.668301,1,2,2,4,2,8262.198458073459,2,0,310669540,140.0,1398
22,22,250000000,94.370564,2,1,1,3,2,88093.14874686717,2,0,958400000,161.0,4524
23,23,180000000,42.990906,1,4,2,2,2,21130.263003663003,2,2,372234864,113.0,1303
24,24,207000000,61.22601,2,1,2,2,3,39602.884461152884,3,2,550000000,187.0,2337
25,25,200000000,100.025899,2,6,3,2,1,106085.92430555556,3,4,1845034188,194.0,7562
26,26,250000000,198.372395,2,4,8,2,1,97070.30381701632,3,9,1153304495,147.0,7241
27,27,209000000,64.928382,1,2,1,1,1,27749.85716374269,4,3,303025485,131.0,2114
28,28,150000000,418.708552,1,1,1,3,1,129902.38717948718,4,6,1513528810,124.0,8662
29,29,200000000,93.004993,2,1,2,1,2,16464.623665807878,3,4,1108561013,143.0,7604
30,30,200000000,35.149586,2,3,8,2,1,56742.09234800287,3,7,783766341,127.0,4321
31,31,200000000,77.68208,2,1,7,1,2,75946.2057109557,3,6,1215439994,130.0,8806
32,32,200000000,78.530105,1,1,4,3,1,25040.4030982906,3,2,1025491110,108.0,4645
33,33,210000000,3.857526,1,1,3,6,3,43246.32500160657,4,4,459359555,104.0,3525
34,34,200000000,89.186492,2,1,4,2,1,35425.90265700483,2,4,743559607,104.0,3528
35,35,150000000,21.939663,1,2,2,6,1,36928.38462358187,3,3,836297228,150.0,3138
36,36,210000000,116.840296,1,1,4,5,1,43346.7385451505,3,4,1091405097,165.0,3095
37,37,200000000,46.985445,1,1,1,2,1,17164.54797008547,3,3,491868548,130.0,3530
38,38,200000000,89.270217,1,1,5,2,1,35164.631746031744,3,4,705717432,142.0,4179
39,39,170000000,73.79505,1,1,2,2,1,27424.4632034632,3,4,400062763,125.0,2841
40,40,200000000,49.98659,1,4,3,2,1,30591.96376811594,4,4,559852396,106.0,2033
41,41,200000000,51.872839,1,1,3,3,1,12081.498611111112,4,3,219851172,114.0,2487
42,42,200000000,59.99541800000001,2,2,4,2,1,46903.94710144928,3,5,1066969703,103.0,4597
43,43,200000000,71.862892,1,2,3,2,4,41281.615939615935,3,7,371353001,115.0,2463
44,44,190000000,102.322217,2,1,2,3,2,26001.325487624898,1,2,1506249360,137.0,4176
45,45,200000000,81.834855,2,1,1,3,2,31263.545506535946,5,2,531865000,116.0,5560
46,46,250000000,118.078691,2,1,2,5,2,59381.058028813284,4,6,747862775,131.0,6032
47,47,190000000,78.29101800000002,2,1,2,3,1,43633.07063492064,3,6,467365246,132.0,4418
48,48,195000000,43.349855,1,1,3,5,1,23390.072648404228,3,0,197687603,114.0,2598
49,49,105000000,61.196071,2,1,0,2,2,18491.56434108527,2,4,351040419,143.0,3769
50,50,150000000,62.169881,1,1,2,2,1,20328.765519309025,4,1,335154643,116.0,2317
51,51,180000000,56.523205,2,1,1,2,2,13750.639348370929,3,4,407602906,131.0,4794
52,52,195000000,28.529607,1,1,5,2,1,28153.267956915206,3,1,1123746996,154.0,3299
53,53,185000000,75.674458,1,3,4,2,1,9405.497668997668,2,1,786636033,122.0,2495
54,54,175000000,51.692953,2,1,2,2,1,9485.463768115942,3,1,331926147,93.0,1736
55,55,185000000,125.114374,2,1,0,2,1,59891.41666666667,6,3,538983207,93.0,4641
56,56,185000000,65.352913,2,1,0,2,1,60304.72539682539,3,1,343471816,122.0,2568
57,57,180000000,66.390712,2,1,1,2,1,55295.452657004826,2,1,521311860,98.0,6296
58,58,140000000,22.57178,1,5,1,1,1,5126.221862348178,4,0,258022233,91.0,783
59,59,200000000,45.274225,1,9,4,2,2,59512.94848484848,3,0,769653595,158.0,4903
60,60,200000000,39.744242,2,1,3,1,1,1706.1,2,5,325233863,96.0,1095
61,61,176000003,85.36908000000003,1,1,2,3,1,23148.01552197802,4,3,183987723,124.0,2768
62,62,180000000,42.741719,1,1,2,3,3,2695.2,2,0,356743061,109.0,2430
63,63,180000000,67.391328,2,2,2,1,2,15482.405050505055,3,6,748806957,143.0,2629
64,64,178000000,139.272042,1,1,2,4,1,32331.162141367404,1,5,543934787,144.0,4721
65,65,185000000,187.322927,2,2,5,4,2,93507.21711899212,4,4,1004558444,152.0,12002
66,66,175000000,92.201962,2,1,1,1,1,117313.76932367148,4,2,735099082,96.0,6870
67,67,175000000,36.167578000000006,1,1,2,1,1,3288.0,4,2,381509870,94.0,1423
68,68,140000000,120.725053,2,4,7,1,1,34511.192019092014,3,4,585174222,126.0,8776
69,69,170000000,32.319043,2,1,2,2,3,36066.27658543564,3,3,185770160,126.0,2141
70,70,170000000,40.748915,1,1,2,1,1,4217.128205128205,5,0,222104681,106.0,1020
71,71,145000000,60.034162,1,3,0,3,2,8290.236563307493,3,0,401128639,112.0,1387
72,72,175000000,90.23792,1,1,3,5,1,31015.79484742899,5,1,745000000,123.0,7458
73,73,175000000,27.082182,1,1,3,6,1,14492.286496318553,3,5,173000000,96.0,1151
74,74,178000000,79.456485,2,1,3,4,2,58119.9253968254,2,4,370541256,113.0,4858
75,75,175000000,44.640292,1,3,2,2,1,9961.654294298363,2,2,264218220,135.0,992
76,76,175000000,32.852443,1,3,2,3,2,12520.939982110911,4,8,302469017,118.0,1962
77,77,175000000,128.65596399999998,2,1,1,2,1,51544.702657004826,4,5,857611174,94.0,6560
78,78,175000000,94.199316,2,1,4,2,2,28146.618881118884,4,2,966550600,106.0,2892
79,79,200000000,77.30019399999998,2,3,7,1,1,64510.1817016317,3,5,623933331,124.0,6849
80,80,170000000,77.178973,1,1,3,2,1,31164.409558823532,3,3,396600000,127.0,3118
81,81,180000000,110.620647,2,1,1,2,1,13703.664285714285,5,1,758539785,97.0,4496
82,82,170000000,243.79174300000003,2,1,2,2,1,35432.83839977852,4,6,710644566,130.0,4410
83,83,27000000,2.418535,1,1,0,0,3,1161.8,4,0,0,109.0,34
84,84,175000000,41.796339,1,2,1,1,1,15251.87518636017,4,3,150962475,119.0,1326
85,85,170000000,72.22526500000002,2,1,5,1,1,59487.40322177822,3,7,714766572,136.0,5764
86,86,165000000,44.041186,1,1,5,1,1,2442.0,5,1,752600867,93.0,1959
87,87,190000000,130.311355,1,1,2,1,1,36303.67777777778,4,1,209154322,130.0,2846
88,88,165000000,203.73459,2,1,4,1,1,48460.49710144928,5,7,652105443,102.0,6135
89,89,165000000,62.341073,2,1,3,0,1,37966.41376811594,4,2,471222889,108.0,4570
90,90,165000000,47.323228,1,1,1,2,1,48065.43214125056,4,2,305875730,100.0,1474
91,91,165000000,48.775723,1,1,1,3,1,22021.791025641025,3,0,389681935,120.0,2491
92,92,165000000,67.263269,2,1,3,2,1,36317.8522875817,4,5,494878759,98.0,4227
93,93,200000000,69.405188,1,1,1,3,3,44531.03168775669,3,3,435000000,109.0,2143
94,94,170000000,481.098624,2,1,4,3,2,62331.24965034965,3,4,773328629,121.0,9742
95,95,165000000,724.247784,2,1,4,3,3,87058.28344988343,3,11,675120017,169.0,10867
96,96,160000000,167.58371,2,3,1,2,2,32273.041783216784,5,2,825532764,148.0,13752
97,97,15000000,9.476999,1,4,0,0,1,1430.0,5,1,77000000,120.0,143
98,98,250000000,108.849621,2,1,1,3,2,70682.18446115288,3,0,1021103568,169.0,8297
99,99,38000000,6.909942,2,1,0,2,2,31324.62092003264,3,4,207283925,106.0,3428
100,100,150000000,60.269279,2,1,4,3,1,30143.210955710958,5,1,333932083,166.0,3292
101,101,160000000,3.195174,2,5,4,8,1,19798.59199484726,3,5,353624124,132.0,5181
102,102,160000000,127.284427,2,1,8,2,2,68987.24198287842,3,3,653428261,137.0,3984
103,103,150000000,35.580815,1,1,2,3,1,839.6666666666666,5,6,215283742,109.0,1470
104,104,160000000,21.133748,1,2,0,1,1,20611.61554669101,4,6,181674817,99.0,583
105,105,170000000,56.268916,1,1,6,3,2,18765.614636752136,1,3,299370084,113.0,1725
106,106,160000000,42.986467,1,1,4,2,1,11041.291666666668,5,5,798958165,93.0,2278
107,107,160000000,63.148529,1,1,0,3,4,34099.30028526601,3,4,433677183,123.0,2268
108,108,155000000,202.042635,1,1,2,2,1,39320.85889236732,4,8,440603537,126.0,3631
109,109,155000000,49.661984,1,1,1,3,1,15879.917138417139,3,2,415686217,113.0,1514
110,110,140000000,34.20669,2,3,7,2,1,35185.536796153094,3,5,449220945,183.0,1791
111,111,150000000,25.468493,2,2,3,6,1,37238.900101214575,3,3,709709780,144.0,4040
112,112,155000000,39.019229,1,1,5,3,6,50004.43165160004,6,0,167298192,175.0,927
113,113,150000000,78.14439499999997,2,1,4,2,2,8915.47380952381,4,3,938212738,138.0,5494
114,114,150000000,101.250416,2,2,3,2,2,29654.039682539682,3,4,895921036,157.0,5608
115,115,150000000,56.758411,1,2,3,3,1,21165.985878372834,2,4,624029371,92.0,2961
116,116,150000000,70.867401,2,1,1,5,1,26412.919754660543,5,3,585349010,101.0,4853
117,117,150000000,53.90559200000001,2,1,2,4,3,56645.115323565326,4,5,474968763,115.0,3624
118,118,150000000,65.677399,2,1,0,2,1,52800.93599033816,4,3,623722818,111.0,4369
119,119,150000000,115.040024,2,3,6,4,2,92356.19051642802,3,8,374218673,140.0,7359
120,120,150000000,44.141021,1,3,3,1,1,4087.85,2,5,603900354,89.0,1810
121,121,150000000,81.781591,1,1,7,5,2,6826.051120448179,5,1,413106170,105.0,1971
122,122,150000000,5.9543339999999985,1,1,3,7,1,11921.182748538013,4,7,373062864,107.0,4021
123,123,150000000,73.313918,1,2,2,4,2,15186.81939935065,4,12,424988211,129.0,3096
124,124,150000000,165.125366,2,1,2,1,1,40969.31376811594,3,6,1274219009,102.0,5295
125,125,150000000,70.78591,2,1,2,4,2,15186.81939935065,4,12,738599701,138.0,3443
126,126,170000000,99.499595,2,1,4,1,1,65282.79055944055,3,6,644571402,112.0,4755
127,127,150000000,434.278564,2,1,1,2,2,50274.02133131726,4,6,378858340,120.0,9427
128,128,150000000,67.447636,1,6,3,2,2,42118.55468696458,2,2,356613439,138.0,2129
129,129,150000000,86.493424,2,1,4,1,1,38959.3067016317,3,5,449326618,115.0,6525
130,130,150000000,41.845878000000006,1,1,1,0,1,48466.713768115944,4,1,309979994,98.0,1750
131,131,150000000,26.710398,1,1,3,2,1,3675.4444444444443,5,1,292817841,88.0,510
132,132,150000000,44.927635,1,1,3,2,2,18218.288157894738,1,1,301000000,99.0,1431
133,133,150000000,50.306728,1,1,3,4,2,19465.81314102564,2,3,245527149,113.0,2320
134,134,150000000,114.52223700000002,2,3,2,3,2,36176.475216450206,3,5,682330139,131.0,3224
135,135,150000000,21.214571,1,1,2,2,1,15920.317028877553,3,2,0,102.0,549
136,136,150000000,29.332905,1,1,4,1,1,5789.75,4,3,287594577,91.0,1171
137,137,150000000,51.247321,2,1,5,1,1,14777.2,2,3,665692281,91.0,1880
138,138,150000000,33.769336,1,1,0,3,1,1461.6470588235295,4,2,318502923,103.0,1151
139,139,150000000,63.079003,1,6,3,3,3,8562.916666666668,3,8,397850012,126.0,2028
140,140,150000000,39.004588,1,1,4,2,1,26229.424358974356,3,2,205366737,131.0,1891
141,141,150000000,12.362599,1,1,0,0,1,549.0,3,3,38992758,88.0,199
142,142,149000000,22.550135,1,1,3,1,2,8531.522222222222,4,2,64459316,85.0,874
143,143,150000000,48.03528,1,1,1,3,1,11847.096428571429,3,1,128388320,111.0,954
144,144,145000000,38.73494,2,1,2,1,1,5558.196428571428,3,6,272912430,92.0,843
145,145,175000000,66.803149,2,1,4,2,3,42668.75360195361,3,2,497409852,163.0,2759
146,146,145000000,44.989192,1,3,2,1,1,9270.35,2,1,746921274,93.0,1808
147,147,140000000,54.159392,1,7,2,1,2,8470.196153846155,3,0,431971116,133.0,1092
148,148,144000000,66.21806,1,1,4,3,1,29204.268157768158,3,1,229147509,116.0,2142
149,149,140000000,58.485967,1,2,9,2,1,26871.712015451343,4,8,553799566,151.0,2482
150,150,140000000,91.332849,1,1,2,3,1,52846.08851690945,4,5,441818803,88.0,3114
151,151,70000000,35.60166500000001,1,1,4,3,1,19329.198468069397,3,1,195735876,115.0,841
152,152,145000000,56.747978,2,1,5,2,2,22577.2,5,3,521170825,95.0,1603
153,153,145000000,77.77476999999998,2,5,2,4,3,52928.95143467643,3,5,694713380,133.0,3972
154,154,145000000,61.788035,2,2,3,1,1,8966.25,3,3,306941670,97.0,1922
155,155,100000000,25.159168,1,1,3,2,1,12968.424905919434,1,2,202026112,90.0,627
156,156,140000000,52.341226,2,2,1,3,3,12853.440789473683,4,2,456758981,154.0,1895
157,157,140000000,101.599427,1,1,4,1,3,29782.365582615585,3,1,268031828,150.0,1921
158,158,150000000,73.61680799999998,2,1,1,3,2,26487.017063492065,3,1,385680446,127.0,4518
159,159,139000000,82.502566,2,1,7,2,1,65309.25628815629,2,2,821708551,121.0,5265
160,160,145000000,100.21391,2,1,4,1,1,37839.21339869281,6,5,609123048,102.0,3106
161,161,140000000,56.257249,1,1,2,1,2,12026.518803418803,1,4,150680864,127.0,1277
162,162,135000000,17.88953,1,5,1,3,1,17815.235930151717,1,2,76932943,121.0,331
163,163,130000000,64.798873,2,1,1,5,1,22268.896428571425,3,3,185258983,163.0,2811
164,164,140000000,24.855701,1,3,3,2,1,16485.996253746256,5,0,285444603,127.0,767
165,165,137000000,34.981698,1,2,1,3,1,52838.10319163473,3,10,245360480,138.0,1533
166,166,130000000,59.325589,1,1,3,4,1,23629.217912513846,4,6,371876278,110.0,3025
167,167,130000000,21.605568,1,3,3,2,4,22269.959522230645,5,0,119269486,124.0,434
168,168,137000000,26.074908,1,1,5,1,2,2407.0,6,4,85131830,106.0,433
169,169,140000000,74.50624599999998,2,3,5,1,1,105920.32261072261,3,9,370569774,124.0,7047
170,170,135000000,39.604363,1,2,2,2,2,8928.280051089261,3,1,361832400,128.0,862
171,171,150000000,36.973031,2,3,2,3,1,37409.29778035592,1,0,212011111,138.0,790
172,172,120000000,99.687084,1,1,1,3,1,17123.84319220831,4,2,829000000,115.0,2553
173,173,130000000,17.7735,1,1,3,2,1,16211.24587912088,3,3,150406466,100.0,373
174,174,150000000,62.898336,1,3,3,2,1,18893.539044289042,3,4,163712074,114.0,3021
175,175,140000000,44.19092,1,1,1,5,2,14005.445427121897,3,3,183345589,120.0,1000
176,176,135000000,100.635882,2,2,0,4,4,43048.30214009846,4,7,532950503,156.0,6396
177,177,135000000,44.765377,1,1,7,1,1,3188.866666666667,2,2,282570682,96.0,1074
178,178,135000000,29.91353,2,1,4,4,1,10663.543780193237,5,1,245724603,107.0,2051
179,179,132000000,84.366984,1,1,2,1,1,3153.1,4,1,373552094,92.0,1346
180,180,70000000,45.381501,2,5,1,2,2,87676.30248319285,4,10,442824138,115.0,2888
181,181,130000000,84.68964799999998,2,1,5,1,1,5095.5,4,2,631744560,90.0,3145
182,182,130000000,120.09361,2,1,5,1,1,99894.1264091301,3,6,519311965,117.0,5880
183,183,130000000,76.310119,2,1,7,1,1,64603.290929764866,3,13,847423452,146.0,6495
184,184,135000000,63.473086,2,1,0,2,1,17028.855555555558,5,3,368871007,94.0,1519
185,185,132000000,48.572726,1,1,3,4,1,33458.45280233674,3,3,591739379,116.0,2322
186,186,130000000,38.068736,1,2,3,1,1,35351.24646744586,5,5,273339556,147.0,1564
187,187,130000000,20.678787,1,2,3,0,1,9865.325,5,0,554987477,90.0,451
188,188,110000000,48.829437,1,3,2,3,1,4095.2560240963858,3,7,293329073,100.0,2093
189,189,125000000,46.115758,1,1,2,2,1,27915.28236546651,2,1,362637473,139.0,2350
190,190,130000000,89.938296,2,1,1,6,2,34330.842563344806,3,1,371940071,107.0,2061
191,191,130000000,79.679601,2,1,1,2,2,98651.14363463335,3,4,789804554,141.0,5877
192,192,130000000,28.840997,1,2,2,3,3,17355.336563307494,1,2,49554002,165.0,694
193,193,130000000,42.840582,1,1,1,2,1,11035.50583346747,3,1,243843127,100.0,2532
194,194,127500000,26.548594,1,1,0,2,1,8677.830434782609,2,1,354248063,82.0,542
195,195,127000000,115.597753,1,1,5,5,2,22916.496253501402,4,0,349424282,97.0,1851
196,196,130000000,68.757242,2,1,7,1,1,8077.578571428571,5,5,321887208,95.0,1918
197,197,125000000,109.984351,2,1,1,3,2,106230.29559787478,3,3,976475550,152.0,7006
198,198,130000000,39.448066,1,1,3,3,1,12649.83355259561,4,2,61648500,96.0,1260
199,199,140000000,271.972889,2,1,2,2,1,58823.40902706096,3,3,655011224,143.0,6985
200,200,125000000,206.227151,2,1,7,1,1,43315.03067335462,3,5,752100229,123.0,5584
201,201,125000000,45.313197,1,4,3,2,4,66375.26355397477,2,3,767820459,149.0,2704
202,202,103000000,42.40024,1,2,2,2,1,8725.658333333333,4,1,500188435,102.0,978
203,203,110000000,2.871739,2,3,3,4,1,16737.737110842376,4,4,407711549,133.0,3506
204,204,125000000,7.255717999999999,2,4,1,2,1,26824.434905465812,3,5,626137675,130.0,2438
205,205,125000000,81.49962099999998,2,1,2,3,1,23433.34274059274,4,0,334615000,129.0,3886
206,206,125000000,47.686442,1,1,3,3,1,46788.26608829766,3,1,232713139,106.0,2233
207,207,65000000,43.129703000000006,2,1,1,1,1,13071.28888888889,3,3,261317921,113.0,1710
208,208,160000000,27.220157,1,2,1,1,1,8243.309523809523,3,3,61698899,102.0,510
209,209,130000000,90.33681,1,2,1,4,1,22472.863071895423,2,1,276572938,120.0,2651
210,210,125000000,50.073575,1,1,2,2,2,25350.720673076925,3,1,238207122,125.0,1418
211,211,123000000,45.419668,1,1,2,2,2,5857.654288240496,3,2,345141403,104.0,1386
212,212,125000000,41.380094,1,5,1,4,1,62316.6468975469,4,4,544272402,124.0,2392
213,213,125000000,54.931334,1,1,3,2,2,35511.269393939394,3,8,546388105,123.0,1928
214,214,120000000,25.752118,1,1,4,1,1,4417.301282051282,1,0,325756637,130.0,597
215,215,130000000,60.810723,1,4,2,6,3,34939.33979125449,4,12,289047763,92.0,2589
216,216,120000000,51.328145,2,6,0,5,3,7343.828246318608,3,1,609016565,127.0,5797
217,217,110000000,46.834704,1,1,1,3,2,10108.08210826211,4,2,228738393,114.0,1712
218,218,120000000,62.641286,1,1,2,1,3,26162.734126984127,2,2,415484914,123.0,2341
219,219,120000000,33.616115,1,3,5,1,1,8046.835714285714,3,3,259175788,106.0,914
220,220,130000000,68.889395,1,2,1,3,2,38931.75017814054,3,3,403170142,124.0,5080
221,221,120000000,27.990284000000006,1,1,2,1,1,4172.833333333333,4,2,169956806,78.0,613
222,222,115000000,67.33766999999999,1,1,2,2,1,36347.45271672771,4,1,286140700,109.0,3439
223,223,105000000,27.835436,1,1,2,1,1,37244.42889839541,2,2,115772733,119.0,1570
224,224,120000000,66.757869,1,1,2,2,2,11081.073412698412,2,5,242688965,102.0,2342
225,225,120000000,17.060695000000006,1,1,2,4,3,32647.753671328668,3,3,93945766,135.0,354
226,226,120000000,11.137655,1,1,2,1,1,5166.749694749696,3,2,48668907,121.0,223
227,227,117000000,44.906918,1,3,3,3,1,31433.24932274932,2,5,261930431,109.0,1547
228,228,120000000,67.698004,1,1,2,2,1,34182.94816017316,4,3,286168572,124.0,4800
229,229,113000000,44.108427,2,1,2,1,1,12264.844444444443,3,0,850000000,140.0,4116
230,230,120000000,43.987061,1,1,2,1,1,17343.4,3,4,649398328,142.0,3992
231,231,115000000,106.815545,2,1,3,2,1,100987.56642512076,3,3,562816256,92.0,5996
232,232,120000000,15.953444,1,1,1,5,2,35639.31148222728,4,5,415440673,126.0,4053
233,233,115000000,54.035265,1,1,3,1,1,15414.4,3,0,924317558,136.0,4432
234,234,135000000,64.18332099999999,2,1,3,1,1,8804.833333333332,5,5,585178928,98.0,2399
235,235,97250400,20.344364,1,2,0,2,5,4436.5,4,3,132900000,116.0,471
236,236,115000000,18.714197,1,3,3,1,1,6156.647102897104,4,1,77628265,134.0,341
237,237,115000000,60.467984,1,1,2,2,1,4302.229166666666,3,2,164602163,114.0,1523
238,238,125000000,143.350376,1,1,2,3,1,17037.266666666666,5,7,477200000,101.0,2636
239,239,105000000,110.153618,2,1,3,2,2,43091.95082760377,3,1,716392705,91.0,5751
240,240,116000000,16.90444,1,1,1,1,1,10542.41111111111,3,5,178127760,108.0,428
241,241,135000000,39.873791,1,1,0,3,3,13240.474999999999,4,3,245623848,112.0,963
242,242,120000000,38.126095,1,1,0,3,1,37256.479359400284,3,3,167977596,100.0,2278
243,243,110000000,48.780039,1,3,5,4,2,7502.051120448179,5,1,574480841,108.0,2862
244,244,110000000,100.412364,1,1,3,3,3,22054.759385125653,3,2,470490832,114.0,2968
245,245,110000000,42.887121,1,5,3,1,2,6940.047908232118,3,3,333011068,119.0,925
246,246,110000000,23.657284,2,1,3,3,2,28985.931962481965,4,5,215294342,165.0,1099
247,247,110000000,76.840712,1,5,6,2,1,40075.39941931454,2,1,362744280,125.0,2124
248,248,110000000,44.635452,1,2,4,4,1,14921.340936563438,4,7,478207520,120.0,2965
249,249,110000000,103.718387,1,1,3,2,1,41434.594071815714,3,4,295238201,119.0,3829
250,250,116000000,45.616098,2,1,5,5,1,49802.18481269758,1,1,102000000,170.0,1489
251,251,112000000,22.845143,1,1,1,4,1,3688.0011655011654,1,3,237382724,85.0,621
252,252,120000000,31.703608000000006,1,2,4,1,1,3911.496658312448,3,7,227817248,119.0,1251
253,253,110000000,71.51059599999998,1,1,0,2,1,21665.91904761905,2,2,337580051,102.0,2397
254,254,110000000,36.65422,1,1,1,2,1,6740.225935828877,5,4,563749323,103.0,1179
255,255,110000000,19.625972,1,2,3,1,1,8742.830434782609,2,0,103951461,76.0,389
256,256,110000000,86.105615,1,1,2,3,1,23115.298238482384,2,4,179246868,121.0,1998
257,257,110000000,37.19504600000001,2,1,2,6,2,30283.46642728187,3,4,299268508,127.0,2692
258,258,105000000,32.473628000000005,1,1,2,2,1,651.5,4,1,347434178,105.0,695
259,259,160000000,23.336875,1,2,2,1,1,18703.882556332555,3,0,164508066,121.0,434
260,260,110000000,45.94834,2,1,3,1,1,27568.391422466422,3,3,125537191,114.0,2303
261,261,110000000,48.93337,1,3,2,3,2,15066.006179997448,2,11,383531464,128.0,2089
262,262,93000000,138.049577,2,1,2,2,2,51624.62598567315,3,1,871368364,178.0,8705
263,263,110000000,22.643776000000006,1,6,5,2,4,32752.907809810677,3,4,72178895,120.0,672
264,264,107000000,18.866672,2,1,5,1,1,15803.85984848485,1,2,87713825,157.0,447
265,265,0,18.251129,1,1,1,3,1,4843.580798368298,3,1,0,82.0,366
266,266,120000000,95.914473,2,1,4,3,2,64071.03025712639,2,10,347234916,115.0,3793
267,267,130000000,44.490453,2,4,4,3,5,41404.86541401803,5,0,211643158,144.0,1157
268,268,133000000,30.475297,1,1,1,1,2,2948.208333333333,4,3,300135367,84.0,959
269,269,105000000,62.479574,2,2,3,1,1,42056.96138716356,4,4,267045765,97.0,1247
270,270,108000000,167.93287,2,2,4,3,1,47411.50477675478,3,4,630161890,141.0,7268
271,271,126000000,37.68056,1,1,5,2,1,13674.896803069054,4,3,162949164,136.0,1770
272,272,90000000,1.004579,1,1,0,1,0,266.8,2,1,10372291,104.0,16
273,273,90000000,52.995628,1,1,5,2,1,25974.137146293153,3,8,237202299,118.0,1485
274,274,103000000,95.301296,2,1,1,3,2,52485.82860292861,3,2,457640427,155.0,5439
275,275,102000000,65.948959,2,2,4,4,1,55765.62105071683,4,3,358372926,145.0,2608
276,276,100000000,132.397737,2,1,1,2,3,109863.10553939526,3,3,876688482,161.0,5815
277,277,150000000,88.935165,2,2,2,2,5,93533.67116830539,3,3,599045960,144.0,3855
278,278,100000000,51.188633,1,1,4,2,1,5811.467391304347,4,3,362211740,119.0,1243
279,279,100000000,101.74155,2,2,2,1,2,42596.74248737375,3,3,520000000,137.0,4185
280,280,80000000,33.691694,1,1,4,5,1,17785.01792885829,3,0,214104620,140.0,1344
281,281,100000000,42.361215,2,1,5,4,2,18216.998529788892,2,4,266465037,157.0,1502
282,282,115000000,38.729418,2,4,2,1,1,23227.46875,2,5,378882411,141.0,1116
283,283,100000000,40.597856,1,1,4,5,1,7772.614244451201,3,3,150166126,106.0,954
284,284,100000000,32.389353,1,1,4,4,1,3443.2862745098037,2,1,310650585,98.0,1060
285,285,100000000,24.399642,1,1,4,2,1,6601.65935828877,3,2,170432927,107.0,1383
286,286,100000000,24.507987,1,1,2,1,2,15787.275013875014,4,7,242295562,115.0,543
287,287,100000000,82.121691,2,3,3,2,1,71168.83035823557,2,8,425368238,165.0,10099
288,288,100000000,46.727941,2,2,1,1,1,12217.761904761905,3,4,100138851,91.0,1129
289,289,100000000,51.113717,2,1,1,2,1,9963.163768115941,5,0,169327687,78.0,1490
290,290,100000000,53.73289200000001,1,1,4,2,1,28103.843470418466,3,2,312573423,103.0,2896
291,291,100000000,58.849256,1,3,4,3,1,43369.417315688675,4,0,347451894,131.0,1926
292,292,100000000,30.863434,1,1,1,5,3,11034.64138155751,4,2,249288105,104.0,967
293,293,100000000,31.586215000000006,1,1,4,4,1,6636.758974358974,2,0,100086793,101.0,572
294,294,100000000,36.711378,1,1,1,2,1,7298.2,4,0,268426634,102.0,1121
295,295,100000000,41.426678,1,5,3,4,4,22715.551968864467,3,3,278731369,103.0,1699
296,296,100000000,20.652943,1,3,1,0,1,23285.914865689865,4,10,211989043,121.0,482
297,297,100000000,52.792678,2,2,1,2,2,31792.093236910147,3,1,170877916,143.0,2281
298,298,100000000,95.007934,2,2,2,2,1,108932.88100462755,3,5,392000694,180.0,6571
299,299,100000000,48.205606,1,1,5,1,2,15697.576228632477,3,3,336529144,121.0,1498
300,300,105000000,58.782359,2,1,0,2,1,15716.733333333335,4,4,121214377,129.0,1560
301,301,102000000,73.872343,2,1,4,0,4,65009.88273809524,2,4,130482868,172.0,2977
